Sales_Year,Sales_Quarter,Sales_Month,Sales_Week,Sales_Fiscal_Year,Sales_Fiscal_Quarter,Sales_Fiscal_Month,Sales_Fiscal_Week,saleDate
2009, 04,10, 43,2009,3 ,7 ,31,10/22/2009
2009, 04,10, 43,2009,3 ,7 ,31,10/23/2009
2009, 04,10, 43,2009,3 ,7 ,31,10/24/2009
2009, 04,10, 43,2009,3 ,7 ,31,10/25/2009
2009, 04,10, 44,2009,3 ,7 ,32,10/26/2009
2009, 04,10, 44,2009,3 ,7 ,32,10/27/2009
2009, 04,10, 44,2009,3 ,7 ,32,10/28/2009
2009, 04,10, 44,2009,3 ,7 ,32,10/29/2009
2009, 04,10, 44,2009,3 ,7 ,32,10/30/2009
2009, 04,10, 44,2009,3 ,7 ,32,10/31/2009
2009, 04,11, 44,2009,3 ,8 ,32,11/01/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/02/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/03/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/04/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/05/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/06/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/07/2009
2009, 04,11, 45,2009,3 ,8 ,33,11/08/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/09/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/10/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/11/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/12/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/13/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/14/2009
2009, 04,11, 46,2009,3 ,8 ,34,11/15/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/16/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/17/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/18/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/19/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/20/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/21/2009
2009, 04,11, 47,2009,3 ,8 ,35,11/22/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/23/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/24/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/25/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/26/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/27/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/28/2009
2009, 04,11, 48,2009,3 ,8 ,36,11/29/2009
2009, 04,11, 49,2009,3 ,8 ,37,11/30/2009
2009, 04,12, 49,2009,3 ,9 ,37,12/01/2009
2009, 04,12, 49,2009,3 ,9 ,37,12/02/2009
2009, 04,12, 49,2009,3 ,9 ,37,12/03/2009
2009, 04,12, 49,2009,3 ,9 ,37,12/04/2009
2009, 04,12, 49,2009,3 ,9 ,37,12/05/2009
2009, 04,12, 49,2009,3 ,9 ,37,12/06/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/07/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/08/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/09/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/10/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/11/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/12/2009
2009, 04,12, 50,2009,3 ,9 ,38,12/13/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/14/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/15/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/16/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/17/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/18/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/19/2009
2009, 04,12, 51,2009,3 ,9 ,39,12/20/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/21/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/22/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/23/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/24/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/25/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/26/2009
2009, 04,12, 52,2009,3 ,9 ,40,12/27/2009
2009, 04,12, 53,2009,3 ,9 ,41,12/28/2009
2009, 04,12, 53,2009,3 ,9 ,41,12/29/2009
2009, 04,12, 53,2009,3 ,9 ,41,12/30/2009
2009, 04,12, 53,2009,3 ,9 ,41,12/31/2009
2010, 01,1 , 53,2009,4 ,10,41,01/01/2010
2010, 01,1 , 53,2009,4 ,10,41,01/02/2010
2010, 01,1 , 53,2009,4 ,10,41,01/03/2010
2010, 01,1 , 01,2009,4 ,10,41,01/04/2010
2010, 01,1 , 01,2009,4 ,10,41,01/05/2010
2010, 01,1 , 01,2009,4 ,10,41,01/06/2010
2010, 01,1 , 01,2009,4 ,10,41,01/07/2010
2010, 01,1 , 01,2009,4 ,10,41,01/08/2010
2010, 01,1 , 01,2009,4 ,10,41,01/09/2010
2010, 01,1 , 01,2009,4 ,10,41,01/10/2010
2010, 01,1 , 02,2009,4 ,10,42,01/11/2010
2010, 01,1 , 02,2009,4 ,10,42,01/12/2010
2010, 01,1 , 02,2009,4 ,10,42,01/13/2010
2010, 01,1 , 02,2009,4 ,10,42,01/14/2010
2010, 01,1 , 02,2009,4 ,10,42,01/15/2010
2010, 01,1 , 02,2009,4 ,10,42,01/16/2010
2010, 01,1 , 02,2009,4 ,10,42,01/17/2010
2010, 01,1 , 03,2009,4 ,10,43,01/18/2010
2010, 01,1 , 03,2009,4 ,10,43,01/19/2010
2010, 01,1 , 03,2009,4 ,10,43,01/20/2010
2010, 01,1 , 03,2009,4 ,10,43,01/21/2010
2010, 01,1 , 03,2009,4 ,10,43,01/22/2010
2010, 01,1 , 03,2009,4 ,10,43,01/23/2010
2010, 01,1 , 03,2009,4 ,10,43,01/24/2010
2010, 01,1 , 04,2009,4 ,10,44,01/25/2010
2010, 01,1 , 04,2009,4 ,10,44,01/26/2010
2010, 01,1 , 04,2009,4 ,10,44,01/27/2010
2010, 01,1 , 04,2009,4 ,10,44,01/28/2010
2010, 01,1 , 04,2009,4 ,10,44,01/29/2010
2010, 01,1 , 04,2009,4 ,10,44,01/30/2010
2010, 01,1 , 04,2009,4 ,10,44,01/31/2010
2010, 01,2 , 05,2009,4 ,11,45,02/01/2010
2010, 01,2 , 05,2009,4 ,11,45,02/02/2010
2010, 01,2 , 05,2009,4 ,11,45,02/03/2010
2010, 01,2 , 05,2009,4 ,11,45,02/04/2010
2010, 01,2 , 05,2009,4 ,11,45,02/05/2010
2010, 01,2 , 05,2009,4 ,11,45,02/06/2010
2010, 01,2 , 05,2009,4 ,11,45,02/07/2010
2010, 01,2 , 06,2009,4 ,11,46,02/08/2010
2010, 01,2 , 06,2009,4 ,11,46,02/09/2010
2010, 01,2 , 06,2009,4 ,11,46,02/10/2010
2010, 01,2 , 06,2009,4 ,11,46,02/11/2010
2010, 01,2 , 06,2009,4 ,11,46,02/12/2010
2010, 01,2 , 06,2009,4 ,11,46,02/13/2010
2010, 01,2 , 06,2009,4 ,11,46,02/14/2010
2010, 01,2 , 07,2009,4 ,11,47,02/15/2010
2010, 01,2 , 07,2009,4 ,11,47,02/16/2010
2010, 01,2 , 07,2009,4 ,11,47,02/17/2010
2010, 01,2 , 07,2009,4 ,11,47,02/18/2010
2010, 01,2 , 07,2009,4 ,11,47,02/19/2010
2010, 01,2 , 07,2009,4 ,11,47,02/20/2010
2010, 01,2 , 07,2009,4 ,11,47,02/21/2010
2010, 01,2 , 08,2009,4 ,11,48,02/22/2010
2010, 01,2 , 08,2009,4 ,11,48,02/23/2010
2010, 01,2 , 08,2009,4 ,11,48,02/24/2010
2010, 01,2 , 08,2009,4 ,11,48,02/25/2010
2010, 01,2 , 08,2009,4 ,11,48,02/26/2010
2010, 01,2 , 08,2009,4 ,11,48,02/27/2010
2010, 01,2 , 08,2009,4 ,11,48,02/28/2010
2010, 01,3 , 09,2009,4 ,12,49,03/01/2010
2010, 01,3 , 09,2009,4 ,12,49,03/02/2010
2010, 01,3 , 09,2009,4 ,12,49,03/03/2010
2010, 01,3 , 09,2009,4 ,12,49,03/04/2010
2010, 01,3 , 09,2009,4 ,12,49,03/05/2010
2010, 01,3 , 09,2009,4 ,12,49,03/06/2010
2010, 01,3 , 09,2009,4 ,12,49,03/07/2010
2010, 01,3 , 10,2009,4 ,12,50,03/08/2010
2010, 01,3 , 10,2009,4 ,12,50,03/09/2010
2010, 01,3 , 10,2009,4 ,12,50,03/10/2010
2010, 01,3 , 10,2009,4 ,12,50,03/11/2010
2010, 01,3 , 10,2009,4 ,12,50,03/12/2010
2010, 01,3 , 10,2009,4 ,12,50,03/13/2010
2010, 01,3 , 10,2009,4 ,12,50,03/14/2010
2010, 01,3 , 11,2009,4 ,12,51,03/15/2010
2010, 01,3 , 11,2009,4 ,12,51,03/16/2010
2010, 01,3 , 11,2009,4 ,12,51,03/17/2010
2010, 01,3 , 11,2009,4 ,12,51,03/18/2010
2010, 01,3 , 11,2009,4 ,12,51,03/19/2010
2010, 01,3 , 11,2009,4 ,12,51,03/20/2010
2010, 01,3 , 11,2009,4 ,12,51,03/21/2010
2010, 01,3 , 12,2009,4 ,12,52,03/22/2010
2010, 01,3 , 12,2009,4 ,12,52,03/23/2010
2010, 01,3 , 12,2009,4 ,12,52,03/24/2010
2010, 01,3 , 12,2009,4 ,12,52,03/25/2010
2010, 01,3 , 12,2009,4 ,12,52,03/26/2010
2010, 01,3 , 12,2009,4 ,12,52,03/27/2010
2010, 01,3 , 12,2009,4 ,12,52,03/28/2010
2010, 01,3 , 13,2009,4 ,12,1 ,03/29/2010
2010, 01,3 , 13,2009,4 ,12,1 ,03/30/2010
2010, 01,3 , 13,2009,4 ,12,1 ,03/31/2010
2010, 02,4 , 13,2010,1 ,1 ,1 ,04/01/2010
2010, 02,4 , 13,2010,1 ,1 ,1 ,04/02/2010
2010, 02,4 , 13,2010,1 ,1 ,1 ,04/03/2010
2010, 02,4 , 13,2010,1 ,1 ,1 ,04/04/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/05/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/06/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/07/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/08/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/09/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/10/2010
2010, 02,4 , 14,2010,1 ,1 ,2 ,04/11/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/12/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/13/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/14/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/15/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/16/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/17/2010
2010, 02,4 , 15,2010,1 ,1 ,3 ,04/18/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/19/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/20/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/21/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/22/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/23/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/24/2010
2010, 02,4 , 16,2010,1 ,1 ,4 ,04/25/2010
2010, 02,4 , 17,2010,1 ,1 ,5 ,04/26/2010
2010, 02,4 , 17,2010,1 ,1 ,5 ,04/27/2010
2010, 02,4 , 17,2010,1 ,1 ,5 ,04/28/2010
2010, 02,4 , 17,2010,1 ,1 ,5 ,04/29/2010
2010, 02,4 , 17,2010,1 ,1 ,5 ,04/30/2010
2010, 02,5 , 17,2010,1 ,2 ,5 ,05/01/2010
2010, 02,5 , 17,2010,1 ,2 ,5 ,05/02/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/03/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/04/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/05/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/06/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/07/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/08/2010
2010, 02,5 , 18,2010,1 ,2 ,6 ,05/09/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/10/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/11/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/12/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/13/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/14/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/15/2010
2010, 02,5 , 19,2010,1 ,2 ,7 ,05/16/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/17/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/18/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/19/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/20/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/21/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/22/2010
2010, 02,5 , 20,2010,1 ,2 ,8 ,05/23/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/24/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/25/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/26/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/27/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/28/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/29/2010
2010, 02,5 , 21,2010,1 ,2 ,9 ,05/30/2010
2010, 02,5 , 22,2010,1 ,2 ,10,05/31/2010
2010, 02,6 , 22,2010,1 ,3 ,10,06/01/2010
2010, 02,6 , 22,2010,1 ,3 ,10,06/02/2010
2010, 02,6 , 22,2010,1 ,3 ,10,06/03/2010
2010, 02,6 , 22,2010,1 ,3 ,10,06/04/2010
2010, 02,6 , 22,2010,1 ,3 ,10,06/05/2010
2010, 02,6 , 22,2010,1 ,3 ,10,06/06/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/07/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/08/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/09/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/10/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/11/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/12/2010
2010, 02,6 , 23,2010,1 ,3 ,11,06/13/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/14/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/15/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/16/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/17/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/18/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/19/2010
2010, 02,6 , 24,2010,1 ,3 ,12,06/20/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/21/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/22/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/23/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/24/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/25/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/26/2010
2010, 02,6 , 25,2010,1 ,3 ,13,06/27/2010
2010, 02,6 , 26,2010,1 ,3 ,14,06/28/2010
2010, 02,6 , 26,2010,1 ,3 ,14,06/29/2010
2010, 02,6 , 26,2010,1 ,3 ,14,06/30/2010
2010, 03,7 , 26,2010,2 ,4 ,14,07/01/2010
2010, 03,7 , 26,2010,2 ,4 ,14,07/02/2010
2010, 03,7 , 26,2010,2 ,4 ,14,07/03/2010
2010, 03,7 , 26,2010,2 ,4 ,14,07/04/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/05/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/06/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/07/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/08/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/09/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/10/2010
2010, 03,7 , 27,2010,2 ,4 ,15,07/11/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/12/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/13/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/14/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/15/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/16/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/17/2010
2010, 03,7 , 28,2010,2 ,4 ,16,07/18/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/19/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/20/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/21/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/22/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/23/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/24/2010
2010, 03,7 , 29,2010,2 ,4 ,17,07/25/2010
2010, 03,7 , 30,2010,2 ,4 ,18,07/26/2010
2010, 03,7 , 30,2010,2 ,4 ,18,07/27/2010
2010, 03,7 , 30,2010,2 ,4 ,18,07/28/2010
2010, 03,7 , 30,2010,2 ,4 ,18,07/29/2010
2010, 03,7 , 30,2010,2 ,4 ,18,07/30/2010
2010, 03,7 , 30,2010,2 ,4 ,18,07/31/2010
2010, 03,8 , 30,2010,2 ,5 ,18,08/01/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/02/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/03/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/04/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/05/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/06/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/07/2010
2010, 03,8 , 31,2010,2 ,5 ,19,08/08/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/09/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/10/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/11/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/12/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/13/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/14/2010
2010, 03,8 , 32,2010,2 ,5 ,20,08/15/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/16/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/17/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/18/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/19/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/20/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/21/2010
2010, 03,8 , 33,2010,2 ,5 ,21,08/22/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/23/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/24/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/25/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/26/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/27/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/28/2010
2010, 03,8 , 34,2010,2 ,5 ,22,08/29/2010
2010, 03,8 , 35,2010,2 ,5 ,23,08/30/2010
2010, 03,8 , 35,2010,2 ,5 ,23,08/31/2010
2010, 03,9 , 35,2010,2 ,6 ,23,09/01/2010
2010, 03,9 , 35,2010,2 ,6 ,23,09/02/2010
2010, 03,9 , 35,2010,2 ,6 ,23,09/03/2010
2010, 03,9 , 35,2010,2 ,6 ,23,09/04/2010
2010, 03,9 , 35,2010,2 ,6 ,23,09/05/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/06/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/07/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/08/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/09/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/10/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/11/2010
2010, 03,9 , 36,2010,2 ,6 ,24,09/12/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/13/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/14/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/15/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/16/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/17/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/18/2010
2010, 03,9 , 37,2010,2 ,6 ,25,09/19/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/20/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/21/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/22/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/23/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/24/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/25/2010
2010, 03,9 , 38,2010,2 ,6 ,26,09/26/2010
2010, 03,9 , 39,2010,2 ,6 ,27,09/27/2010
2010, 03,9 , 39,2010,2 ,6 ,27,09/28/2010
2010, 03,9 , 39,2010,2 ,6 ,27,09/29/2010
2010, 03,9 , 39,2010,2 ,6 ,27,09/30/2010
2010, 04,10, 39,2010,3 ,7 ,27,10/01/2010
2010, 04,10, 39,2010,3 ,7 ,27,10/02/2010
2010, 04,10, 39,2010,3 ,7 ,27,10/03/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/04/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/05/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/06/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/07/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/08/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/09/2010
2010, 04,10, 40,2010,3 ,7 ,28,10/10/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/11/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/12/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/13/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/14/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/15/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/16/2010
2010, 04,10, 41,2010,3 ,7 ,29,10/17/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/18/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/19/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/20/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/21/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/22/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/23/2010
2010, 04,10, 42,2010,3 ,7 ,30,10/24/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/25/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/26/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/27/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/28/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/29/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/30/2010
2010, 04,10, 43,2010,3 ,7 ,31,10/31/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/01/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/02/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/03/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/04/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/05/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/06/2010
2010, 04,11, 44,2010,3 ,8 ,32,11/07/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/08/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/09/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/10/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/11/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/12/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/13/2010
2010, 04,11, 45,2010,3 ,8 ,33,11/14/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/15/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/16/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/17/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/18/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/19/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/20/2010
2010, 04,11, 46,2010,3 ,8 ,34,11/21/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/22/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/23/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/24/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/25/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/26/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/27/2010
2010, 04,11, 47,2010,3 ,8 ,35,11/28/2010
2010, 04,11, 48,2010,3 ,8 ,36,11/29/2010
2010, 04,11, 48,2010,3 ,8 ,36,11/30/2010
2010, 04,12, 48,2010,3 ,9 ,36,12/01/2010
2010, 04,12, 48,2010,3 ,9 ,36,12/02/2010
2010, 04,12, 48,2010,3 ,9 ,36,12/03/2010
2010, 04,12, 48,2010,3 ,9 ,36,12/04/2010
2010, 04,12, 48,2010,3 ,9 ,36,12/05/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/06/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/07/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/08/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/09/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/10/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/11/2010
2010, 04,12, 49,2010,3 ,9 ,37,12/12/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/13/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/14/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/15/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/16/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/17/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/18/2010
2010, 04,12, 50,2010,3 ,9 ,38,12/19/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/20/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/21/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/22/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/23/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/24/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/25/2010
2010, 04,12, 51,2010,3 ,9 ,39,12/26/2010
2010, 04,12, 52,2010,3 ,9 ,40,12/27/2010
2010, 04,12, 52,2010,3 ,9 ,40,12/28/2010
2010, 04,12, 52,2010,3 ,9 ,40,12/29/2010
2010, 04,12, 52,2010,3 ,9 ,40,12/30/2010
2010, 04,12, 52,2010,3 ,9 ,40,12/31/2010
2011, 01,1 , 52,2010,4 ,10,40,01/01/2011
2011, 01,1 , 52,2010,4 ,10,40,01/02/2011
2011, 01,1 , 01,2010,4 ,10,41,01/03/2011
2011, 01,1 , 01,2010,4 ,10,41,01/04/2011
2011, 01,1 , 01,2010,4 ,10,41,01/05/2011
